epoch,loss,loss_kae,action,recon,state,latent,elapsed_s
1,1992.9291687011719,104.54333972930908,2202.7498474121094,0.32745591178536415,104.20574188232422,0.010142319079022855,0.09887159708887339
2,1969.8213500976562,103.46527671813965,2177.1943359375,0.32962820678949356,103.12318706512451,0.012462087790481746,0.17724711610935628
3,1948.2537231445312,102.63563442230225,2153.3224487304688,0.3320690728724003,102.29086208343506,0.012705381494015455,0.2540635459590703
4,1931.9162139892578,102.11896896362305,2135.22705078125,0.3392312601208687,101.7656021118164,0.014136043260805309,0.3307130001485348
5,1919.1166229248047,101.7617301940918,2121.044952392578,0.35188596323132515,101.38498973846436,0.02485436713322997,0.4069524749647826
6,1908.051040649414,101.46689128875732,2108.7826538085938,0.3663727901875973,101.05299091339111,0.04752862546592951,0.4831224330700934
7,1897.8858642578125,101.1859655380249,2097.5192260742188,0.3796200305223465,100.74054908752441,0.06579651031643152,0.5598993410822004
8,1888.005142211914,100.90425109863281,2086.5719604492188,0.39174019545316696,100.42242622375488,0.0900849960744381,0.6362541990820318
9,1878.0287170410156,100.61440086364746,2075.5192260742188,0.4049989655613899,100.08254051208496,0.12686265259981155,0.7126135481521487
10,1868.1220703125,100.30953121185303,2064.5457153320312,0.4211527071893215,99.73450946807861,0.15386802796274424,0.7930734241381288
11,1858.1799011230469,99.99065971374512,2053.5342864990234,0.43878013268113136,99.36776161193848,0.18411715514957905,0.8748239099513739
12,1848.0283203125,99.63665390014648,2042.2941131591797,0.45373618602752686,98.97776126861572,0.20515834726393223,0.9555361270904541
13,1837.8857116699219,99.28330039978027,2031.0638122558594,0.46670082211494446,98.57112312316895,0.24547643400728703,1.0366891629528254
14,1827.5464324951172,98.89262676239014,2019.6191101074219,0.48236144706606865,98.13897705078125,0.2712884899228811,1.1178002660162747
15,1817.2819061279297,98.48452854156494,2008.2594604492188,0.49655062705278397,97.69562435150146,0.292354304343462,1.1964364009909332
16,1806.8482666015625,98.04305934906006,1996.715591430664,0.5131506398320198,97.23269844055176,0.2972103748470545,1.274841132108122
17,1796.868423461914,97.61447143554688,1985.6744842529297,0.5346925556659698,96.7707109451294,0.30906844325363636,1.3510720401536673
18,1786.366439819336,97.16663551330566,1974.0553588867188,0.5573792234063148,96.26457214355469,0.34468257799744606,1.4273057321552187
19,1775.3507232666016,96.67987537384033,1961.8697052001953,0.5788972228765488,95.72495079040527,0.3760271742939949,1.5033391600009054
20,1764.0731201171875,96.19220447540283,1949.3932647705078,0.5961425751447678,95.15573406219482,0.44032685831189156,1.5797966171521693
21,1752.9121856689453,95.67069625854492,1937.0502014160156,0.5994168817996979,94.58709335327148,0.4841866195201874,1.6560757169499993
22,1741.6567687988281,95.13744449615479,1924.6033782958984,0.6134857535362244,94.00114345550537,0.5228156559169292,1.732766057131812
23,1730.2989349365234,94.5787124633789,1912.0457000732422,0.6303079426288605,93.4026517868042,0.5457517020404339,1.8091188319958746
24,1718.7677764892578,94.02613162994385,1899.294662475586,0.642317421734333,92.780930519104,0.6028829738497734,1.8854519620072097
25,1707.11083984375,93.44628047943115,1886.4069366455078,0.6479388400912285,92.14648056030273,0.651861272752285,1.9616327879484743
26,1695.2820739746094,92.8510046005249,1873.3300170898438,0.6592784523963928,91.49552726745605,0.6961971111595631,2.0379476270172745
27,1683.4024047851562,92.27650165557861,1860.1942291259766,0.6734309867024422,90.83250522613525,0.7705657705664635,2.114196252077818
28,1671.319580078125,91.6672773361206,1846.8365325927734,0.6922166645526886,90.15487861633301,0.8201820850372314,2.1906528051476926
29,1659.1903991699219,91.08502960205078,1833.4243621826172,0.7208760380744934,89.46384811401367,0.9003036543726921,2.2669353710953146
30,1646.9584655761719,90.49812698364258,1819.8985595703125,0.7459494844079018,88.76378154754639,0.9883964583277702,2.3437527359928936
31,1634.7307891845703,89.84983730316162,1806.3842468261719,0.7532182782888412,88.0599308013916,1.0366889908909798,2.4198247611057013
32,1622.4000549316406,89.19827079772949,1792.755859375,0.7598934024572372,87.34811973571777,1.0902572348713875,2.495991542004049
33,1610.0011444091797,88.56634044647217,1779.0495147705078,0.7864308059215546,86.62826633453369,1.1516431123018265,2.5727191590704024
34,1597.6527862548828,87.92202949523926,1765.4007110595703,0.7937907949090004,85.9082899093628,1.2199495285749435,2.64905245997943
35,1585.33349609375,87.29014492034912,1751.7828063964844,0.8240342810750008,85.18633842468262,1.27977155148983,2.725407819962129
36,1573.226303100586,86.64908599853516,1738.4015808105469,0.8339450880885124,84.4727087020874,1.3424323499202728,2.8016157201491296
37,1560.8465423583984,86.00728988647461,1724.7175903320312,0.8534101918339729,83.74364376068115,1.4102359265089035,2.877727085025981
38,1548.2292175292969,85.2975902557373,1710.7772064208984,0.8616517335176468,83.00187397003174,1.43406380712986,2.9537833009380847
39,1535.4691009521484,84.67277240753174,1696.6687316894531,0.8670028075575829,82.25221729278564,1.5535517185926437,3.029940117150545
40,1522.8767852783203,84.06150913238525,1682.7451934814453,0.8890838846564293,81.5087947845459,1.6636318266391754,3.1059984769672155
41,1510.1051025390625,83.4069652557373,1668.6271667480469,0.9014964029192924,80.75792789459229,1.7475427985191345,3.182076523080468
42,1497.60107421875,82.77338981628418,1654.8042297363281,0.910284012556076,80.02018547058105,1.8429210036993027,3.2585598819423467
43,1485.005874633789,82.15390586853027,1640.8783569335938,0.930168591439724,79.27822208404541,1.9455177187919617,3.334877303102985
44,1472.522476196289,81.52908897399902,1627.0773162841797,0.9449314996600151,78.54520606994629,2.0389508455991745,3.411065058084205
45,1459.9107971191406,80.90332412719727,1613.1338958740234,0.9474820122122765,77.80522918701172,2.15061391890049,3.4870385290123522
46,1447.5592346191406,80.26959323883057,1599.4803619384766,0.9515930339694023,77.08105754852295,2.2369426637887955,3.563378070946783
47,1435.0863494873047,79.66660404205322,1585.6885833740234,0.9602361768484116,76.35008716583252,2.3562798649072647,3.6394904491025954
48,1423.1124114990234,79.07711791992188,1572.449722290039,0.9698833301663399,75.6466760635376,2.46055768430233,3.7159096631221473
49,1410.75927734375,78.49105930328369,1558.7890930175781,0.9856441468000412,74.9262580871582,2.5791568756103516,3.792162978090346
50,1398.8482208251953,77.93529033660889,1545.6163482666016,1.031915321946144,74.23065376281738,2.6727203726768494,3.8685753759928048
51,1386.8722229003906,77.40873908996582,1532.368179321289,1.0396065562963486,73.53330039978027,2.835833340883255,3.9446403789334
52,1374.776626586914,76.81786727905273,1518.9943389892578,1.0376333594322205,72.83179569244385,2.9484380185604095,4.020726245129481
53,1363.0599670410156,76.22660446166992,1506.0414733886719,1.0477726757526398,72.1508674621582,3.0279633700847626,4.097188476007432
54,1351.5460052490234,75.72236347198486,1493.304214477539,1.0612755119800568,71.48182392120361,3.1792617738246918,4.173559593036771
55,1340.0199279785156,75.20810031890869,1480.5546112060547,1.072336733341217,70.814772605896,3.3209905922412872,4.249960897024721
56,1328.8926696777344,74.68435382843018,1468.2491760253906,1.0787433385849,70.16995048522949,3.435660630464554,4.326711214147508
57,1317.3254699707031,74.12133598327637,1455.4592590332031,1.0938644409179688,69.50540161132812,3.522069603204727,4.403003134997562
58,1306.0466766357422,73.66855812072754,1442.9776000976562,1.1004052460193634,68.85613059997559,3.7120223939418793,4.479811750119552
59,1294.7312927246094,73.17441844940186,1430.4598693847656,1.1224869340658188,68.20684432983398,3.8450860381126404,4.556289701955393
60,1283.4967498779297,72.66269969940186,1418.0338745117188,1.1420651972293854,67.56368923187256,3.956944614648819,4.633550466038287
61,1272.3655242919922,72.27243232727051,1405.7091979980469,1.1764007806777954,66.92764091491699,4.168390482664108,4.709937728941441
62,1261.3853454589844,71.81994915008545,1393.559310913086,1.185969740152359,66.30164623260498,4.332334131002426,4.785754197044298
63,1250.5379333496094,71.40313529968262,1381.5529327392578,1.1956915706396103,65.68441200256348,4.523029565811157,4.862131946021691
64,1239.8415222167969,70.9654188156128,1369.7166900634766,1.205920547246933,65.07618808746338,4.683308988809586,4.938589465105906
65,1229.3180084228516,70.5983362197876,1358.0646667480469,1.2243352681398392,64.47936916351318,4.894631445407867,5.014935571001843
66,1218.7354736328125,70.19080257415771,1346.3516082763672,1.2485249936580658,63.882192611694336,5.060084700584412,5.091455244924873
67,1208.7996368408203,69.80457496643066,1335.3546905517578,1.2942101806402206,63.32064485549927,5.189718246459961,5.16829123115167
68,1198.7694244384766,69.49594211578369,1324.2442932128906,1.3224942982196808,62.75425958633423,5.419189810752869,5.244636316085234
69,1188.986801147461,69.16150093078613,1313.4118194580078,1.3412648886442184,62.20388698577881,5.616348743438721,5.321951736928895
70,1179.1916046142578,68.77214527130127,1302.571548461914,1.3293213546276093,61.65442180633545,5.788402616977692,5.398902700049803
71,1169.5855712890625,68.44282531738281,1291.9348449707031,1.3434585332870483,61.11643075942993,5.982936799526215,5.475461583118886
72,1160.1060485839844,68.15314769744873,1281.4341735839844,1.3575493693351746,60.5871376991272,6.2084596157073975,5.551653550937772
73,1150.7738494873047,67.90651416778564,1271.0924835205078,1.3764114826917648,60.068082332611084,6.462019145488739,5.627762559102848
74,1141.928466796875,67.67593002319336,1261.2898559570312,1.4057308733463287,59.575154304504395,6.695045590400696,5.70412822207436
75,1133.4496154785156,67.62136745452881,1251.875015258789,1.4496010094881058,59.1035418510437,7.068223476409912,5.7802660630550236
76,1125.024917602539,67.36595916748047,1242.5426177978516,1.4579580128192902,58.63605213165283,7.2719480991363525,5.856367676984519
77,1116.6815948486328,67.131178855896,1233.2983093261719,1.4767663925886154,58.174450397491455,7.479962050914764,5.932456854963675
78,1108.8680114746094,66.9671106338501,1224.6348266601562,1.5116784125566483,57.74196004867554,7.7134721875190735,6.008632779121399
79,1101.174560546875,66.75773334503174,1216.1097869873047,1.528162032365799,57.3178596496582,7.9117109179496765,6.0847489279694855
80,1093.7702178955078,66.48212242126465,1207.9133605957031,1.5532780885696411,56.9102144241333,8.018628597259521,6.160961942048743
81,1086.3616027832031,66.38284349441528,1199.6925811767578,1.5946476608514786,56.503297328948975,8.284898698329926,6.237031784141436
82,1079.0989227294922,66.32811307907104,1191.6290435791016,1.6220719814300537,56.105960845947266,8.600080251693726,6.3183651440776885
83,1071.574722290039,66.1603856086731,1183.2874145507812,1.6520532965660095,55.6957950592041,8.812537670135498,6.401051169028506
84,1064.4525451660156,66.0431261062622,1175.386962890625,1.6531980782747269,55.307373046875,9.082555711269379,6.48205865197815
85,1057.6374969482422,66.00170612335205,1167.8192596435547,1.6843201667070389,54.936307430267334,9.381078600883484,6.572311273077503
86,1050.9053192138672,65.92628192901611,1160.3474578857422,1.6576756685972214,54.57028913497925,9.6983163356781,6.653159375069663
87,1044.3967895507812,66.02934837341309,1153.1043243408203,1.688639983534813,54.21639919281006,10.124309420585632,6.7320493559818715
88,1038.0247955322266,65.95801067352295,1146.0322723388672,1.723872885107994,53.87148380279541,10.3626549243927,6.8095100009813905
89,1032.214714050293,65.9012279510498,1139.5829010009766,1.713594600558281,53.557329177856445,10.630305051803589,6.888419510098174
90,1026.398178100586,65.95461082458496,1133.1141815185547,1.7284860014915466,53.24287509918213,10.983249187469482,6.965426462003961
91,1020.864860534668,66.07914543151855,1126.9521789550781,1.7485371232032776,52.94461488723755,11.385994791984558,7.042490695137531
92,1015.5252914428711,66.08689403533936,1121.0184631347656,1.7633032947778702,52.65769720077515,11.6658935546875,7.119294303003699
93,1010.4017639160156,66.17355155944824,1115.3160400390625,1.7658249586820602,52.382513999938965,12.025212168693542,7.195916285039857
94,1005.3165969848633,66.11360168457031,1109.6725158691406,1.7551235109567642,52.10961675643921,12.24886167049408,7.272763811983168
95,1000.5808563232422,66.28060722351074,1104.3920135498047,1.7628538012504578,51.85664415359497,12.661110281944275,7.34969013906084
96,996.0034408569336,66.2934980392456,1099.3045654296875,1.7844344526529312,51.611828327178955,12.897236466407776,7.4266751010436565
97,991.8632431030273,66.4724006652832,1094.6844635009766,1.792010173201561,51.38976860046387,13.290623903274536,7.503518461016938
98,987.6597747802734,66.65639114379883,1089.9935150146484,1.8201248794794083,51.16636514663696,13.66990041732788,7.580489662941545
99,983.4564514160156,66.85715198516846,1085.3008422851562,1.837609350681305,50.94297647476196,14.076566219329834,7.657395908143371
100,980.2257614135742,67.4870376586914,1081.6412048339844,1.8429315835237503,50.76979064941406,14.874316692352295,7.734671534970403
101,976.4434432983398,67.32388401031494,1077.4567413330078,1.8778737932443619,50.56922483444214,14.876784682273865,7.811689949128777
102,973.164421081543,67.62876224517822,1073.7795104980469,1.8441761285066605,50.39601993560791,15.388564348220825,7.888719575013965
103,970.4123840332031,68.0844955444336,1070.6710662841797,1.8290794491767883,50.25012969970703,16.005286931991577,7.96563779306598
104,967.1439819335938,67.60857009887695,1067.0923919677734,1.8526521623134613,50.077794551849365,15.678123474121094,8.042773191118613
105,964.6890029907227,68.09098243713379,1064.31103515625,1.8670894354581833,49.94846534729004,16.27542781829834,8.11980996094644
106,962.3490142822266,68.48411273956299,1061.6673583984375,1.852386713027954,49.823288440704346,16.80843710899353,8.197072345996276
107,959.4894485473633,68.50683307647705,1058.487533569336,1.9053602516651154,49.67280340194702,16.9286687374115,8.274291743058711
108,957.4372634887695,68.72259998321533,1056.183349609375,1.8860551714897156,49.56450939178467,17.272034287452698,8.351299896137789
109,955.4795913696289,69.18627738952637,1053.9566345214844,1.8839032799005508,49.460028648376465,17.84234583377838,8.428404639009386
110,953.5598068237305,69.5067548751831,1051.7879486083984,1.8824380785226822,49.358259201049805,18.266058564186096,8.505331546999514
111,952.1144409179688,68.87915325164795,1050.251724243164,1.8966839164495468,49.2855658531189,17.696904063224792,8.582757842028514
112,951.4873657226562,69.79041194915771,1049.4537200927734,1.9222156554460526,49.249691009521484,18.61850357055664,8.662497034063563
113,950.1956253051758,70.72039794921875,1047.9151306152344,1.925447553396225,49.17912530899048,19.61582636833191,8.742822234984487
114,947.860954284668,69.78701400756836,1045.4247436523438,1.9180294126272202,49.059950828552246,18.80903387069702,8.821341935079545
115,947.1201858520508,69.54761934280396,1044.6282806396484,1.9001993834972382,49.02034139633179,18.627078533172607,8.898301783017814
116,946.1573944091797,70.49787425994873,1043.4529266357422,1.9063461124897003,48.96769428253174,19.623834252357483,8.975522455060855
117,945.2332077026367,70.77553844451904,1042.3951873779297,1.9076130092144012,48.91896057128906,19.948965191841125,9.052825900027528
118,944.4712753295898,71.95498657226562,1041.4175567626953,1.9134953320026398,48.87575721740723,21.165733575820923,9.130126767093316
119,943.3656845092773,70.70020294189453,1040.3285522460938,1.967369168996811,48.821287631988525,19.911544680595398,9.207366886083037
120,942.6432647705078,70.5374813079834,1039.5439453125,1.9718184173107147,48.78343057632446,19.782232642173767,9.284684136975557
121,942.6823883056641,72.41638278961182,1039.378646850586,1.9214791804552078,48.7801308631897,21.714774012565613,9.362468509934843
122,941.9078750610352,69.14909744262695,1038.881088256836,1.928715780377388,48.748013973236084,18.472368597984314,9.439306990941986
123,940.1426086425781,71.80062866210938,1036.6250762939453,1.9928929507732391,48.64951229095459,21.15822148323059,9.515848481096327
124,939.2876510620117,71.17123413085938,1035.7450332641602,1.9455068856477737,48.60727834701538,20.618450164794922,9.59287593793124
125,938.5641021728516,71.73450088500977,1034.8785400390625,1.9377109706401825,48.567516803741455,21.229273796081543,9.669400054961443
126,937.7811889648438,72.07859420776367,1033.9703826904297,1.8793892562389374,48.52576923370361,21.673436164855957,9.745768646011129
127,937.2882232666016,71.6475248336792,1033.4705505371094,1.8815189898014069,48.50120496749878,21.264799118041992,9.822469998151064
128,936.460823059082,72.0998888015747,1032.5009460449219,1.9436385929584503,48.4565052986145,21.699742794036865,9.89964118693024
129,937.0521087646484,73.82900047302246,1032.9657974243164,1.9929699301719666,48.48259162902832,23.35343909263611,9.976358755026013
130,937.0719757080078,73.20182609558105,1033.0575637817383,1.9287236630916595,48.484960079193115,22.78814125061035,10.053140820935369
131,936.2127914428711,71.60923385620117,1032.2798767089844,1.8381161391735077,48.44441509246826,21.32670307159424,10.12998836603947
132,935.7000503540039,71.96394157409668,1031.6707611083984,1.8543178737163544,48.41738843917847,21.692236185073853,10.206691197119653
133,935.396240234375,71.95322227478027,1031.334373474121,1.8266828507184982,48.40050268173218,21.72603678703308,10.283712547970936
134,935.1206359863281,72.1576919555664,1031.0054321289062,1.8421612828969955,48.38565731048584,21.92987370491028,10.360825522104278
135,934.8954162597656,72.77612113952637,1030.6864776611328,1.8365889489650726,48.37189340591431,22.567636728286743,10.43781748204492
136,934.6589279174805,72.88959407806396,1030.4111099243164,1.8312998116016388,48.35997676849365,22.698317289352417,10.514813980087638
137,934.5780792236328,72.89091205596924,1030.3211288452148,1.849043369293213,48.35516929626465,22.686699867248535,10.592140349093825
138,934.6469802856445,73.66302013397217,1030.3119201660156,1.8637312203645706,48.35725784301758,23.442030906677246,10.669322008034214
139,935.6060180664062,72.76047992706299,1031.4777755737305,1.8017491847276688,48.40839672088623,22.55033266544342,10.746348027139902
140,935.6508178710938,76.32960414886475,1031.130989074707,1.806680902838707,48.40164804458618,26.121274948120117,10.823566030012444
141,935.1818008422852,72.8518419265747,1030.9962615966797,1.818443313241005,48.38645362854004,22.646944999694824,10.900359922088683
142,934.4231643676758,72.51430130004883,1030.1908569335938,1.8084538578987122,48.34856653213501,22.35728144645691,10.977461798116565
143,934.6678237915039,75.11636638641357,1030.173568725586,1.8300610333681107,48.3533616065979,24.932943105697632,11.054659846005961
144,934.6015625,72.55087566375732,1030.3849868774414,1.810750499367714,48.357208251953125,22.382916927337646,11.348804383073002
