epoch,loss,loss_kae,action,recon,state,latent,elapsed_s
1,98.42716121673584,6.7063374519348145,108.6183671951294,0.6338761746883392,6.059194266796112,0.013267006317619234,0.10214718896895647
2,95.43951034545898,6.727337539196014,105.29642105102539,0.6398979052901268,6.051934063434601,0.03550554974935949,0.18519247299991548
3,92.61807060241699,6.94270259141922,102.13755989074707,0.659957230091095,6.19834440946579,0.08440104778856039,0.26219667703844607
4,90.68564510345459,7.195391058921814,99.96234226226807,0.6839093714952469,6.35875940322876,0.15272224880754948,0.33890805300325155
5,89.34891891479492,7.366422951221466,98.4580888748169,0.6946904882788658,6.438565969467163,0.23316652700304985,0.41594007797539234
6,88.17556953430176,7.470179438591003,97.1428394317627,0.6968405246734619,6.460533320903778,0.31280551105737686,0.49560390086844563
7,87.19211483001709,7.545640349388123,96.0417251586914,0.6971452161669731,6.467341065406799,0.3811539337038994,0.5743334670551121
8,86.54438781738281,7.631521642208099,95.31248760223389,0.700151301920414,6.4798495173454285,0.45152101665735245,0.6553892190568149
9,85.77783012390137,7.729455292224884,94.44987392425537,0.705567829310894,6.474462687969208,0.5494249239563942,0.7329199609812349
10,84.90524387359619,7.822881698608398,93.46995067596436,0.7126145139336586,6.466538488864899,0.6437286734580994,0.8146707019768655
11,84.45236682891846,7.879731476306915,92.96043968200684,0.7208716720342636,6.506133735179901,0.6527258828282356,0.8923683438915759
12,83.67668437957764,7.942481875419617,92.09159564971924,0.7291543558239937,6.51224684715271,0.701080672442913,0.9697951849084347
13,83.00294876098633,7.993921279907227,91.33728885650635,0.7382304593920708,6.512266576290131,0.7434243410825729,1.0474301499780267
14,82.47637939453125,8.07557988166809,90.74313831329346,0.7473482117056847,6.509446203708649,0.8187853917479515,1.1271758389193565
15,81.81938552856445,8.094953656196594,90.01099014282227,0.7567534670233727,6.521700024604797,0.8165001794695854,1.2041267780587077
16,81.13887119293213,8.184256374835968,89.24494075775146,0.7665661200881004,6.507652044296265,0.9100382253527641,1.2845444339327514
17,80.43065929412842,8.247436165809631,88.45102119445801,0.7779391035437584,6.507130980491638,0.9623659774661064,1.3623327510431409
18,80.04053592681885,8.364035725593567,88.00459289550781,0.7920110523700714,6.507459998130798,1.0645645260810852,1.439487162977457
19,79.56185531616211,8.289090991020203,87.48105335235596,0.8045242503285408,6.55503123998642,0.9295356869697571,1.5169401050079614
20,78.60218143463135,8.433639407157898,86.39868927001953,0.8170469701290131,6.49053418636322,1.126058243215084,1.5958738350309432
21,77.96534538269043,8.436931371688843,85.69072723388672,0.8333162665367126,6.484873652458191,1.118741288781166,1.6762477119918913
22,77.26200866699219,8.520162224769592,84.89999198913574,0.8468725830316544,6.454920649528503,1.218369022011757,1.7543122770730406
23,76.69406127929688,8.580999255180359,84.26218318939209,0.8620319068431854,6.4342862367630005,1.2846811711788177,1.8317831079475582
24,75.98180103302002,8.565176486968994,83.4725399017334,0.8751542046666145,6.414794564247131,1.2752277106046677,1.9088226999156177
25,75.59760570526123,8.67987334728241,83.03291130065918,0.8879549652338028,6.383560419082642,1.40835802257061,1.9931807438842952
26,75.01441383361816,8.653145551681519,82.38788890838623,0.9011128768324852,6.364463269710541,1.3875695765018463,2.070659168995917
27,74.46620273590088,8.641160130500793,81.78009700775146,0.9124219641089439,6.347877383232117,1.3808609992265701,2.1528524169698358
28,73.90543556213379,8.704043984413147,81.15003681182861,0.9236549288034439,6.307364821434021,1.4730241745710373,2.229504043003544
