epoch,loss,loss_kae,action,recon,state,latent,elapsed_s
1,49.34648847579956,4.085833728313446,54.37545108795166,0.5629227310419083,3.511861950159073,0.011049190055928193,0.10428903391584754
2,47.103312492370605,4.137696444988251,51.87727212905884,0.5733140036463737,3.538912981748581,0.02546949009411037,0.1872897669672966
3,45.31873369216919,4.4285799860954285,49.862085819244385,0.6056966558098793,3.7285373210906982,0.0943461824208498,0.2703780170995742
4,44.19889783859253,4.776535093784332,48.57916259765625,0.6489294469356537,3.9140957593917847,0.2135099284350872,0.3540813480503857
5,43.37337255477905,5.095792055130005,47.626439571380615,0.6823491305112839,4.037456750869751,0.3759862035512924,0.4340870070736855
6,42.75711441040039,5.38744181394577,46.909300327301025,0.7063071876764297,4.118330359458923,0.5628042221069336,0.5150644581299275
7,42.23708963394165,5.617594420909882,46.30592346191406,0.7299197688698769,4.201907098293304,0.6857675164937973,0.5945643519517034
8,41.83154344558716,5.852231860160828,45.829246520996094,0.7509026080369949,4.251670956611633,0.849658265709877,0.6729143790435046
9,41.392629623413086,6.0330071449279785,45.321476459503174,0.7705077901482582,4.2922515869140625,0.9702478051185608,0.7518462140578777
10,41.08826446533203,6.206644654273987,44.964001178741455,0.7906653061509132,4.3364004492759705,1.0795788764953613,0.8292511200997978
11,40.68866300582886,6.356414318084717,44.503358364105225,0.8074382245540619,4.359994649887085,1.188981406390667,0.9066506680101156
12,40.28136157989502,6.4751651883125305,44.037606716156006,0.8221507743000984,4.383989453315735,1.269024908542633,0.9834529289510101
13,39.970680236816406,6.648977756500244,43.67309331893921,0.8377454504370689,4.402445375919342,1.408787116408348,1.0606951140798628
14,39.677993297576904,6.879504323005676,43.32227087020874,0.8465345129370689,4.392003953456879,1.6409659460186958,1.1377009120769799
15,39.31987476348877,6.7111194133758545,42.94306993484497,0.8485625460743904,4.436060428619385,1.426496461033821,1.2143188221380115
16,38.90250539779663,6.902592301368713,42.45805215835571,0.8501079753041267,4.3907365798950195,1.6617477536201477,1.2910794680938125
17,38.49037313461304,6.914564788341522,41.99879550933838,0.8554675057530403,4.3846980929374695,1.6743993014097214,1.3683504050131887
18,38.17469501495361,7.0645058155059814,41.63138389587402,0.8641416952013969,4.362996995449066,1.8373671025037766,1.4449065020307899
19,37.81195831298828,7.047983825206757,41.23017930984497,0.8689000308513641,4.345748424530029,1.8333354592323303,1.521207018988207
20,37.50143384933472,7.132584512233734,40.875751972198486,0.872665248811245,4.316919147968292,1.9430000633001328,1.5977149680256844
21,37.26302146911621,7.101107716560364,40.61434555053711,0.8779558688402176,4.301935911178589,1.9212159365415573,1.6756475130096078
22,36.84825801849365,7.039922058582306,40.16029691696167,0.8799968436360359,4.260102570056915,1.899822637438774,1.7550096840132028
23,36.62256145477295,7.219477295875549,39.88957118988037,0.8871961236000061,4.1930320262908936,2.139249160885811,1.8323166919872165
24,36.29936456680298,7.185691654682159,39.53421688079834,0.8991731628775597,4.13744992017746,2.149068668484688,1.9086390170268714
25,35.85368013381958,7.076019048690796,39.051198959350586,0.9231799021363258,4.106874525547028,2.0459645986557007,1.9854392819106579
26,35.419158935546875,7.0305028557777405,38.5734543800354,0.9668963477015495,4.055087447166443,2.00851908326149,2.0619530249387026
27,34.99096918106079,6.967335879802704,38.10470676422119,0.9947742894291878,3.9868861734867096,1.9856754541397095,2.139115046011284
